,0,Var_90
972,-37254.550000000105,NaN
973,-98797.04999999992,NaN
974,2297.7000000000116,NaN
975,-45266.69999999981,NaN
976,91487.04999999987,NaN
977,-22286.449999999924,NaN
978,-139571.24999999997,NaN
979,-33615.30000000028,NaN
980,33970.79999999958,NaN
981,-122315.95000000017,NaN
982,-20471.800000000047,NaN
983,12082.900000000605,NaN
984,25307.000000000262,NaN
985,-71554.25000000003,NaN
986,-21899.500000000044,NaN
987,147212.9,NaN
988,10717.95000000007,NaN
989,103159.70000000048,NaN
990,-42506.70000000045,NaN
991,15944.05000000028,NaN
992,4897.550000000105,NaN
993,5602.8499999999185,NaN
994,-68046.90000000029,NaN
995,14433.450000000375,NaN
996,141176.39999999982,NaN
997,-5984.799999999988,NaN
998,35159.60000000015,NaN
999,-2900.600000000035,NaN
1000,91986.90000000002,NaN
1001,-19434.000000000247,NaN
1002,-37380.94999999988,NaN
1003,120879.65000000011,NaN
1004,-68746.40000000014,NaN
1005,45274.90000000037,NaN
1006,-22798.99999999965,NaN
1007,11347.199999999953,NaN
1008,-73877.44999999963,NaN
1009,-48599.00000000012,NaN
1010,-18313.30000000009,NaN
1011,43930.099999999846,NaN
1012,-2851.9499999999534,NaN
1013,159951.7999999997,NaN
1014,-594.2499999997526,NaN
1015,49682.3499999998,NaN
1016,22920.350000000195,NaN
1017,31432.149999999936,NaN
1018,-34213.2000000002,NaN
1019,-13021.24999999965,NaN
1020,106478.39999999985,NaN
1021,-97318.6499999999,NaN
1022,-37984.8,NaN
1023,-50629.34999999966,NaN
1024,-46645.20000000001,NaN
1025,54382.85000000005,NaN
1026,13157.550000000396,NaN
1027,51068.24999999991,NaN
1028,-14565.699999999924,NaN
1029,-128689.24999999985,NaN
1030,30298.449999999837,NaN
1031,-33131.899999999674,NaN
1032,-37098.10000000009,NaN
1033,102286.85000000005,NaN
1034,47151.399999999994,NaN
1035,9098.29999999961,NaN
1036,3970.9500000003027,NaN
1037,15223.649999999441,NaN
1038,-9923.349999999511,NaN
1039,15509.049999999814,NaN
1040,33213.59999999998,NaN
1041,50687.4500000001,NaN
1042,38108.349999999875,NaN
1043,56409.249999999956,NaN
1044,-3316.099999999744,NaN
1045,-12010.749999999709,NaN
1046,-101701.89999999995,NaN
1047,-31821.75,NaN
1048,-6674.9500000005355,NaN
1049,499.24999999967986,NaN
1050,26260.049999999872,NaN
1051,-37467.600000000166,NaN
1052,-18022.14999999998,NaN
1053,-79399.9000000004,NaN
1054,-62592.89999999991,NaN
1055,21238.34999999992,NaN
1056,-60400.55000000034,NaN
1057,18044.050000000076,NaN
1058,4602.799999999916,NaN
1059,-49039.65000000002,NaN
1060,-22764.299999999726,NaN
1061,120429.80000000005,NaN
1062,38627.74999999971,NaN
1063,70726.5999999996,NaN
1064,48431.100000000326,NaN
1065,36225.10000000012,NaN
1066,3903.7499999998836,NaN
1067,170183.3000000002,NaN
1068,-108399.45000000022,NaN
1069,-48303.8,NaN
1070,-2873.1499999999505,NaN
1071,129628.40000000013,NaN
1072,-3642.050000000687,NaN
1073,47682.19999999998,NaN
1074,-25580.699999999953,NaN
1075,45446.34999999982,NaN
1076,140035.84999999992,NaN
1077,88995.9500000001,NaN
1078,-9894.749999999825,NaN
1079,15654.799999999916,NaN
1080,958.1499999996886,NaN
1081,-92527.49999999994,NaN
1082,-1637.0999999999767,NaN
1083,-29562.30000000028,NaN
1084,65082.74999999994,NaN
1085,-4691.29999999993,NaN
1086,31836.04999999983,NaN
1087,-48783.000000000015,NaN
1088,10387.349999999919,NaN
1089,34127.650000000256,NaN
1090,-29994.900000000096,NaN
1091,-4690.850000000093,NaN
1092,-64602.09999999979,NaN
1093,7365.85000000018,NaN
1094,-76226.04999999987,NaN
1095,46565.54999999987,NaN
1096,-87035.19999999984,NaN
1097,119129.49999999994,NaN
1098,20692.54999999967,NaN
1099,61556.40000000014,NaN
1100,-26808.10000000005,NaN
1101,-29485.549999999756,NaN
1102,36072.39999999975,NaN
1103,-13265.2000000002,NaN
1104,-33719.750000000204,NaN
1105,-16855.000000000146,NaN
1106,3902.8499999998166,NaN
1107,-89630.19999999991,NaN
1108,-66993.80000000008,NaN
1109,-20732.250000000044,NaN
1110,-45701.899999999965,NaN
1111,87662.15000000004,NaN
1112,43987.649999999674,NaN
1113,-21534.44999999975,NaN
1114,50298.89999999991,NaN
1115,86476.54999999999,NaN
1116,25301.90000000008,NaN
1117,78092.09999999998,NaN
1118,13852.799999999785,NaN
1119,-22015.900000000416,NaN
1120,89463.35000000024,NaN
1121,51588.750000000146,NaN
1122,13912.649999999587,NaN
1123,-32839.79999999999,NaN
1124,-47766.799999999814,NaN
1125,27095.30000000009,NaN
1126,-109299.1500000002,NaN
1127,98144.85000000052,NaN
1128,57500.24999999991,NaN
1129,58570.25000000006,NaN
1130,24711.800000000512,NaN
1131,14442.349999999919,NaN
1132,-83351.54999999946,NaN
1133,-5188.800000000192,NaN
1134,26852.850000000602,NaN
1135,-19709.70000000058,NaN
1136,26528.099999999977,NaN
1137,19627.49999999984,NaN
1138,69773.34999999987,NaN
1139,10442.849999999744,NaN
1140,-26036.64999999966,NaN
1141,-29563.400000000373,NaN
1142,-6928.799999999988,NaN
1143,-3630.1500000003725,NaN
1144,-44771.84999999957,NaN
1145,1419.0499999999884,NaN
1146,-77379.40000000059,NaN
1147,61333.00000000023,NaN
1148,50053.950000000186,NaN
1149,-101379.74999999956,NaN
1150,-2482.3500000000495,NaN
1151,6686.150000000416,NaN
1152,30733.899999999994,NaN
1153,-95277.20000000027,NaN
1154,-31951.95000000001,NaN
1155,-29601.64999999985,NaN
1156,84201.30000000013,NaN
1157,41277.600000000006,NaN
1158,-45193.40000000017,NaN
1159,5925.6999999998225,NaN
1160,37406.450000000186,NaN
1161,-29833.60000000053,NaN
1162,-25040.750000000175,NaN
1163,-50034.150000000416,NaN
1164,39484.150000000125,NaN
1165,-40925.699999999764,NaN
1166,-71014.99999999974,NaN
1167,42611.04999999973,NaN
1168,7884.100000000151,NaN
1169,-35266.04999999958,NaN
1170,680.3000000000466,NaN
1171,-24091.149999999936,NaN
1172,10931.699999999866,NaN
1173,62356.29999999993,NaN
1174,-6993.049999999872,NaN
1175,-102958.45000000008,NaN
1176,-40691.449999999924,NaN
1177,-10066.299999999697,NaN
1178,-123946.09999999977,NaN
1179,42330.75000000009,NaN
1180,-48051.55000000016,NaN
1181,44021.99999999977,NaN
1182,-123007.60000000037,NaN
1183,77978.55000000019,NaN
1184,45287.09999999989,NaN
1185,18422.0,NaN
1186,49827.499999999796,NaN
1187,-28813.799999999785,NaN
1188,-44587.99999999991,NaN
1189,-86956.10000000108,NaN
1190,6092.550000000105,NaN
1191,14795.150000000067,NaN
1192,-584.0999999997439,NaN
1193,-45989.500000000146,NaN
1194,-73565.60000000031,NaN
1195,-55722.04999999987,NaN
1196,17144.700000000055,NaN
1197,-51794.05,NaN
1198,30981.750000000204,NaN
1199,123894.84999999934,NaN
1200,-9477.849999999831,NaN
1201,19612.299999999814,NaN
1202,-110354.70000000019,NaN
1203,-96078.10000000005,NaN
1204,-27448.35000000008,NaN
1205,57771.9000000002,NaN
1206,-41136.80000000028,NaN
1207,19987.100000000442,NaN
1208,-16952.50000000032,NaN
1209,55418.549999999814,NaN
1210,-1739.3999999998778,NaN
1211,94364.49999999988,NaN
1212,21239.45000000026,NaN
1213,48535.450000000055,NaN
1214,58373.75000000023,NaN
1215,6451.3499999996275,NaN
1216,49604.04999999993,NaN
1217,11825.89999999947,NaN
1218,54898.59999999998,NaN
1219,-15335.699999999546,NaN
1220,8869.55000000028,NaN
1221,43073.39999999941,NaN
1222,80164.10000000059,NaN
1223,58679.20000000007,NaN
1224,37794.199999999895,NaN
1225,18058.54999999974,NaN
1226,101987.50000000017,NaN
1227,28481.19999999969,NaN
1228,-139332.7499999998,NaN
1229,7544.9000000000815,NaN
1230,88692.64999999986,NaN
1231,12373.599999999962,NaN
1232,-50223.20000000013,NaN
1233,-13731.900000000023,NaN
1234,-17078.249999999898,NaN
1235,54574.54999999993,NaN
1236,-52772.84999999992,NaN
1237,-37680.49999999994,
1238,115175.7499999999,
1239,53939.35000000015,
1240,15269.100000000355,
1241,-15587.999999999607,
1242,-173375.25000000017,
1243,-65469.09999999986,
1244,-17331.5,
1245,-3618.849999999773,
1246,14313.899999999761,
1247,-22557.449999999488,
1248,-26479.70000000042,
1249,-177988.59999999963,
1250,-119185.04999999958,
1251,103740.90000000002,
1252,197906.30000000028,
1253,-20871.350000000006,
1254,-26690.800000000338,
1255,105741.64999999997,
1256,-206401.49999999988,
1257,-81256.89999999973,
1258,-31270.15000000049,
1259,112939.49999999983,
1260,-21345.050000000047,
1261,44881.94999999966,
1262,91791.40000000029,
1263,42713.95000000016,
1264,-2945.549999999581,
1265,-87849.69999999998,
1266,113961.99999999959,
1267,26197.350000000064,
1268,28869.099999999424,
1269,29278.25,
1270,-15293.39999999979,
1271,129403.3999999999,
1272,4214.50000000048,
1273,84825.2,
1274,-19085.650000000096,
1275,8555.650000000169,
1276,63889.699999999575,
1277,8061.00000000016,
1278,37372.85000000012,
1279,79019.40000000043,
1280,-46093.50000000026,
1281,-110688.60000000027,
1282,-102626.55000000022,
1283,-113243.19999999984,
1284,-143308.7999999997,
1285,66893.44999999962,
1286,-78856.5999999999,
1287,-16243.199999999837,
1288,18253.94999999927,
1289,-98000.09999999992,
1290,-11579.849999999627,
1291,158820.80000000005,
1292,122405.99999999913,
1293,-35301.64999999985,
1294,181801.9500000002,
1295,-226352.75000000017,
1296,-1122.449999999968,
1297,-19429.999999999884,
1298,-160504.14999999982,
1299,311688.0000000002,
1300,61066.0999999998,
1301,15819.799999999988,
1302,-180106.65000000008,
1303,52670.450000000186,
1304,152985.10000000003,
1305,-5257.849999999802,
1306,150989.49999999994,
1307,-205754.29999999987,
1308,87336.99999999991,
1309,78568.79999999992,
1310,-4926.400000000125,
1311,169471.80000000028,
1312,36396.450000000186,
1313,-59740.649999999994,
1314,-22308.89999999976,
1315,14677.199999999371,
1316,52612.14999999979,
1317,39453.50000000023,
1318,129510.0,
1319,-75765.79999999981,
1320,61524.950000000186,
1321,-78355.15000000018,
1322,77785.00000000028,
1323,7475.299999999843,
1324,-82410.15000000002,
1325,-60986.79999999999,
1326,-16376.40000000011,
1327,117039.54999999993,
1328,69697.70000000013,
1329,95154.64999999979,
1330,-5480.699999999837,
1331,23162.30000000009,
1332,-35508.64999999991,
1333,-58462.0499999999,
1334,-77682.19999999975,
1335,38454.699999999866,
1336,-7535.14999999982,
1337,119788.1999999995,
1338,26768.34999999951,
1339,-52628.20000000016,
1340,-6364.850000000093,
1341,-23507.050000000454,
1342,-108991.84999999963,
1343,-97522.1000000006,
1344,76473.50000000022,
1345,106039.55000000016,
1346,58914.800000000105,
1347,-49006.149999999776,
1348,39398.90000000037,
1349,-39507.00000000032,
1350,-38199.85000000009,
1351,29714.899999999936,
1352,19661.399999999965,
1353,-105960.7500000002,
1354,8844.899999999907,
1355,16834.1500000004,
1356,34269.30000000028,
1357,161734.0499999998,
1358,88347.6,
1359,-114733.64999999997,
1360,-81781.00000000009,
1361,-26848.09999999986,
1362,37585.90000000008,
1363,-7067.350000000326,
1364,14752.199999999866,
1365,47157.900000000314,
1366,64198.04999999977,
1367,-14527.45000000036,
1368,23600.450000000128,
1369,-89268.19999999931,
1370,-2480.7000000001426,
1371,-4887.349999999817,
1372,67437.55000000005,
1373,52855.699999999764,
1374,-30291.249999999767,
1375,-74837.95000000016,
1376,-45449.25000000026,
1377,-17049.500000000335,
1378,10217.50000000035,
1379,40695.39999999985,
1380,37784.34999999977,
1381,31484.9000000003,
1382,90883.24999999993,
1383,-33446.84999999967,
1384,-8218.949999999953,
1385,49627.94999999984,
1386,-19143.90000000014,
1387,11518.800000000221,
1388,-11245.499999999884,
1389,-72754.44999999984,
1390,-25196.600000000122,
1391,-11890.25000000003,
1392,-44385.65000000011,
1393,-5260.64999999979,
1394,-58474.39999999979,
1395,5321.899999999703,
1396,5145.350000000151,
1397,-13097.14999999979,
1398,39802.84999999992,
1399,18406.04999999996,
1400,-76606.9499999996,
1401,61090.14999999979,
1402,14842.650000000183,
1403,42033.80000000034,
1404,1007.5499999996682,
1405,-56362.89999999998,
1406,-77197.30000000013,
1407,58229.349999999686,
1408,-47293.75,
1409,-69497.24999999977,
1410,59372.34999999986,
1411,-159633.20000000007,
1412,10234.299999999756,
1413,38095.999999999956,
1414,69902.60000000027,
1415,156.94999999992433,
1416,29419.549999999814,
1417,-30803.749999999767,
1418,-39278.299999999756,
1419,-115879.60000000006,
1420,19136.599999999948,
1421,-36918.2,
1422,2832.6000000001077,
1423,5903.799999999843,
1424,-57739.5499999997,
1425,40733.45000000001,
1426,4685.750000000175,
1427,58352.35000000009,
1428,20293.000000000204,
1429,163246.79999999987,
1430,40437.10000000011,
1431,186798.75,
1432,32466.750000000204,
1433,112026.30000000008,
1434,65363.94999999965,
1435,-79684.4999999996,
1436,-101457.29999999993,
1437,-2502.649999999907,
1438,17747.300000000105,
1439,11238.100000000253,
1440,40156.39999999982,
1441,107235.1499999999,
1442,-7209.699999999371,
1443,76763.84999999998,
1444,-40539.69999999978,
1445,30145.999999999724,
1446,-8023.9999999997235,
1447,52518.6500000003,
1448,22204.40000000014,
1449,92820.94999999995,
1450,161395.59999999998,
1451,-44917.200000000055,
1452,-61317.749999999534,
1453,20875.049999999814,
1454,7075.450000000012,
1455,-23544.99999999971,
1456,80587.89999999982,
1457,-39141.74999999991,
1458,-16151.600000000442,
1459,-114739.74999999942,
1460,37368.04999999987,
1461,140825.84999999986,
1462,38426.30000000028,
1463,12956.800000000367,
1464,311.3000000001921,
1465,-38267.2000000003,
1466,-34379.24999999988,
1467,-58764.75000000006,
1468,-59220.79999999926,
1469,-38960.65000000008,103000.00000000017
1470,140317.60000000003,102838.75000000003
1471,20879.849999999453,103000.00000000017
1472,-86189.35000000021,103000.00000000017
1473,19237.800000000047,103000.00000000017
1474,146872.95000000054,103000.00000000017
1475,69067.5500000004,103000.00000000017
1476,19574.999999999767,103000.00000000017
1477,23683.199999999633,102838.75000000003
1478,-17028.899999999936,102768.04999999993
1479,-21304.150000000314,102768.04999999993
1480,60044.20000000001,102697.09999999971
1481,96581.64999999947,102697.09999999971
1482,37324.34999999973,102697.09999999971
1483,-11965.549999999916,102697.09999999971
1484,-46746.9999999993,102491.0749999999
1485,-62439.9500000002,102278.77499999988
1486,52833.150000000605,102129.09999999995
1487,-32996.250000000495,102129.09999999995
1488,22747.000000000204,102129.09999999995
1489,-13051.350000000137,101203.84999999996
1490,7611.4000000000815,101203.84999999996
1491,70457.29999999968,101203.84999999996
1492,64072.949999999895,101203.84999999996
1493,151835.75000000035,101203.84999999996
1494,13596.949999999924,102129.09999999995
1495,25240.549999999974,102129.09999999995
1496,39971.30000000051,102129.09999999995
1497,-122000.20000000008,102129.09999999995
1498,84778.35000000027,102129.09999999995
1499,-101107.69999999995,102129.09999999995
1500,5405.399999999674,102129.09999999995
1501,20348.250000000233,102129.09999999995
1502,25726.700000000303,102129.09999999995
1503,44625.94999999998,102129.09999999995
1504,-43440.44999999962,101203.84999999996
1505,-86329.30000000002,101203.84999999996
1506,60303.15000000005,101203.84999999996
1507,-6296.550000000047,101203.84999999996
1508,-3963.949999999546,101203.84999999996
1509,-1868.6000000000786,100267.17499999961
1510,79848.69999999949,99924.04999999987
1511,138455.40000000043,99924.04999999987
1512,59233.75000000023,99924.04999999987
1513,-40651.499999999956,99672.62500000041
1514,-1088.9000000001106,99672.62500000041
1515,30878.850000000253,99672.62500000041
1516,-97728.90000000013,99519.20000000032
1517,40279.650000000256,99074.32500000014
1518,32758.449999999677,99074.32500000014
1519,-87973.84999999996,99074.32500000014
1520,66544.15000000005,99074.32500000014
1521,22196.949999999968,99074.32500000014
1522,111017.44999999992,98433.20000000033
1523,94062.60000000027,98433.20000000033
1524,-44734.29999999977,98433.20000000033
1525,12060.949999999895,98433.20000000033
1526,83644.59999999995,98433.20000000033
1527,75857.45000000013,98433.20000000033
1528,63687.000000000204,98433.20000000033
1529,-70882.54999999999,98071.25000000007
1530,-37938.2999999998,98071.25000000007
1531,66455.0999999998,97813.37499999971
1532,-29297.649999999674,97813.37499999971
1533,-139661.54999999952,97813.37499999971
1534,136356.59999999963,97562.82499999981
1535,71655.19999999998,97813.37499999971
1536,-80713.55000000005,97813.37499999971
1537,-23931.100000000297,97813.37499999971
1538,-65598.65000000014,97562.82499999981
1539,6944.700000000012,97562.82499999981
1540,5979.350000000195,97562.82499999981
1541,-33138.299999999945,97562.82499999981
1542,-6976.100000000501,97562.82499999981
1543,35408.499999999854,97562.82499999981
1544,-25611.199999999793,97562.82499999981
1545,-20943.500000000247,97562.82499999981
1546,9292.100000000457,97562.82499999981
1547,66632.04999999986,97039.09999999966
1548,-186537.44999999972,97039.09999999966
1549,105287.69999999966,96514.72499999957
1550,18894.85000000021,97039.09999999966
1551,-3510.5500000000466,97039.09999999966
1552,72784.34999999993,96514.72499999957
1553,32164.9499999994,96514.72499999957
1554,-12651.950000000099,96334.57499999978
1555,-50448.19999999981,95804.77500000013
1556,-21978.400000000183,95804.77500000013
1557,92668.20000000007,95804.77500000013
1558,9826.90000000027,95804.77500000013
1559,-44110.75000000006,95804.77500000013
1560,-891.4999999999272,95804.77500000013
1561,-29632.000000000335,95804.77500000013
1562,-82617.69999999998,95804.77500000013
1563,-61242.29999999987,95804.77500000013
1564,6864.600000000166,95804.77500000013
1565,71302.69999999987,95804.77500000013
1566,38974.34999999989,95271.42500000008
1567,24983.050000000076,95271.42500000008
1568,-73722.14999999912,95271.42500000008
1569,16147.349999999336,95271.42500000008
1570,-99082.20000000001,95271.42500000008
1571,91424.39999999988,95141.59999999996
1572,28452.39999999998,95141.59999999996
1573,-8061.200000000128,95141.59999999996
1574,-40223.19999999968,95141.59999999996
1575,-116095.40000000031,95141.59999999996
1576,-8702.349999999977,95141.59999999996
1577,112231.89999999956,95141.59999999996
1578,-162360.39999999967,95141.59999999996
1579,9591.999999999796,95141.59999999996
1580,-23207.34999999986,95141.59999999996
1581,-151771.75,95141.59999999996
1582,-35779.45000000027,95141.59999999996
1583,113482.00000000016,95141.59999999996
1584,38340.35000000009,95271.42500000008
1585,4992.4999999997235,95141.59999999996
1586,28489.700000000186,94959.74999999997
1587,-33485.55000000005,94959.74999999997
1588,27156.75,94677.89999999978
1589,171269.7000000002,94677.89999999978
1590,85097.70000000007,94677.89999999978
1591,29266.350000000064,94677.89999999978
1592,3514.9000000003143,94677.89999999978
1593,-79983.99999999997,94677.89999999978
1594,-4024.0499999996973,94677.89999999978
1595,5441.500000000116,94677.89999999978
1596,-48670.299999999814,94677.89999999978
1597,26707.65000000014,94677.89999999978
1598,7129.650000000125,94677.89999999978
1599,77246.75000000023,94677.89999999978
1600,7490.0,94677.89999999978
1601,-43587.900000000096,94677.89999999978
1602,-16996.79999999999,94677.89999999978
1603,42721.40000000002,94464.67499999981
1604,86744.0500000001,94464.67499999981
1605,69166.69999999998,94464.67499999981
1606,-92273.24999999959,94464.67499999981
1607,92693.6999999998,94464.67499999981
1608,26411.299999999464,94464.67499999981
1609,36475.150000000314,94464.67499999981
1610,-49678.549999999756,94464.67499999981
1611,51753.950000000186,94464.67499999981
1612,-21978.05000000028,94464.67499999981
1613,37791.149999999805,94464.67499999981
1614,-18352.199999999837,94464.67499999981
1615,-32845.20000000014,94464.67499999981
1616,-91291.10000000031,94464.67499999981
1617,1256.0500000000757,94464.67499999981
1618,40799.40000000033,94464.67499999981
1619,-55081.0,94464.67499999981
1620,-51130.74999999977,94213.55000000008
1621,-163959.09999999971,94213.55000000008
1622,-18555.20000000004,94213.55000000008
1623,143802.4500000003,94213.55000000008
1624,55126.900000000416,94464.67499999981
1625,5504.050000000047,94464.67499999981
1626,-50557.65000000056,94213.55000000008
1627,-72939.05000000008,94213.55000000008
1628,19170.850000000093,94213.55000000008
1629,96950.4500000004,94213.55000000008
1630,-6329.850000000239,94464.67499999981
1631,18423.90000000017,94464.67499999981
1632,2978.4999999992433,94464.67499999981
1633,34289.2000000003,94464.67499999981
1634,-48376.40000000008,94464.67499999981
1635,-112860.29999999999,94464.67499999981
1636,-93525.0499999999,94464.67499999981
1637,105762.54999999981,94464.67499999981
1638,45082.899999999674,94677.89999999978
1639,-26372.600000000093,94677.89999999978
1640,15518.050000000047,94677.89999999978
1641,-183940.5499999997,94677.89999999978
1642,44811.04999999984,94677.89999999978
1643,-20224.099999999627,94677.89999999978
1644,25304.799999999814,94677.89999999978
1645,124510.09999999969,94677.89999999978
1646,-84548.80000000015,94677.89999999978
1647,-23227.150000000023,94677.89999999978
1648,21444.150000000314,94677.89999999978
1649,26751.499999999724,94677.89999999978
1650,30373.95000000042,94677.89999999978
1651,85949.64999999976,94677.89999999978
1652,-70197.90000000034,94677.89999999978
1653,68055.84999999986,94677.89999999978
1654,43839.25000000009,94677.89999999978
1655,76034.0000000005,94677.89999999978
1656,-66366.09999999989,94464.67499999981
1657,4085.149999999994,94464.67499999981
1658,-50273.69999999998,94464.67499999981
1659,46500.049999999304,94464.67499999981
1660,35944.74999999981,94464.67499999981
1661,62319.30000000063,94464.67499999981
1662,37637.20000000027,94464.67499999981
1663,670.9499999999971,94464.67499999981
1664,36205.49999999993,94213.55000000008
1665,37513.19999999991,94213.55000000008
1666,28249.050000000396,94213.55000000008
1667,-72998.65000000002,94213.55000000008
1668,10105.049999999988,94213.55000000008
1669,7327.250000000029,94213.55000000008
1670,-75074.35000000018,94213.55000000008
1671,109918.80000000016,94213.55000000008
1672,-164714.75000000023,94464.67499999981
1673,-30606.199999999953,94464.67499999981
1674,41081.69999999952,94464.67499999981
1675,-78876.90000000017,94464.67499999981
1676,-66602.94999999998,94464.67499999981
1677,-169901.39999999988,94464.67499999981
1678,-28388.050000000017,94464.67499999981
1679,-108704.69999999995,94464.67499999981
1680,104281.19999999995,94213.55000000008
1681,-99355.50000000012,94464.67499999981
1682,-100724.04999999996,94213.55000000008
1683,167881.4000000001,94213.55000000008
1684,-54083.69999999998,94464.67499999981
1685,-592973.4999999998,94464.67499999981
1686,-56150.450000000186,94464.67499999981
1687,35195.75000000023,94464.67499999981
1688,-53867.699999999866,94464.67499999981
1689,3813.050000000454,94464.67499999981
1690,-81897.64999999956,94464.67499999981
1691,48054.14999999947,94464.67499999981
1692,-19634.94999999978,94464.67499999981
1693,-39333.899999999994,94464.67499999981
1694,87761.19999999972,94464.67499999981
1695,108696.65000000007,94464.67499999981
1696,49736.600000000195,94677.89999999978
1697,65685.64999999969,94677.89999999978
1698,24625.750000000233,94677.89999999978
1699,-44795.79999999993,94677.89999999978
1700,13093.249999999418,94677.89999999978
1701,-10568.74999999949,94677.89999999978
1702,2461.0500000000466,94677.89999999978
1703,18296.449999999953,94677.89999999978
1704,-81060.70000000019,94677.89999999978
1705,-59118.84999999983,94677.89999999978
1706,6409.849999999948,94677.89999999978
1707,-5701.849999999395,94677.89999999978
1708,-80361.0000000004,94677.89999999978
1709,-45235.69999999953,94677.89999999978
1710,16973.349999999482,94464.67499999981
1711,-45638.35000000021,94464.67499999981
1712,-51043.79999999999,94464.67499999981
1713,106540.00000000006,94464.67499999981
1714,80531.0000000001,94677.89999999978
1715,-64409.54999999968,94677.89999999978
1716,-48670.09999999983,94677.89999999978
1717,92400.59999999958,94677.89999999978
1718,80526.59999999996,94677.89999999978
1719,-110651.70000000006,94677.89999999978
1720,-42145.299999999756,94677.89999999978
1721,44108.69999999982,94677.89999999978
1722,10890.950000000099,94464.67499999981
1723,71680.89999999989,94464.67499999981
1724,20889.750000000087,94213.55000000008
1725,2716.399999999965,94213.55000000008
1726,-513.3000000002066,94213.55000000008
1727,-19901.000000000087,94213.55000000008
1728,-114640.04999999999,93973.45000000022
1729,-26552.799999999756,93973.45000000022
1730,-96952.10000000017,93973.45000000022
1731,-9744.349999999977,93973.45000000022
1732,-2458.3499999999185,93973.45000000022
1733,-1287.200000000128,93871.95000000033
1734,-158698.3500000002,93871.95000000033
1735,-94308.74999999968,93340.27500000023
1736,-19099.350000000064,93340.27500000023
1737,-10238.250000000175,93340.27500000023
1738,-54011.7,93340.27500000023
1739,14988.449999999764,93340.27500000023
1740,34270.54999999958,92757.32499999987
1741,-53358.35000000009,92757.32499999987
1742,-60372.700000000186,92757.32499999987
1743,-42798.25000000016,92757.32499999987
1744,15915.900000000081,92757.32499999987
1745,84904.09999999993,92757.32499999987
1746,27276.750000000087,92757.32499999987
1747,33403.89999999985,92757.32499999987
1748,54521.25000000007,92757.32499999987
1749,19181.250000000247,92757.32499999987
1750,-96144.2500000002,92757.32499999987
1751,-18033.24999999962,92757.32499999987
1752,-41967.80000000031,92757.32499999987
1753,-124438.79999999984,92757.32499999987
1754,8787.749999999884,92757.32499999987
1755,23948.849999999744,92757.32499999987
1756,-48863.19999999984,92757.32499999987
1757,-11808.74999999997,92757.32499999987
1758,-28843.850000000326,92757.32499999987
1759,-23129.949999999953,92757.32499999987
1760,-139397.2000000004,92757.32499999987
1761,45488.20000000027,92757.32499999987
1762,4435.749999999651,92757.32499999987
1763,70816.75000000035,92757.32499999987
1764,-47641.450000000186,92757.32499999987
1765,22370.20000000001,92757.32499999987
1766,60078.30000000035,92757.32499999987
1767,43471.10000000015,92757.32499999987
1768,28743.749999999767,92757.32499999987
1769,-54627.00000000055,92757.32499999987
1770,-4576.699999999531,92757.32499999987
1771,9455.150000000212,92757.32499999987
1772,31172.549999999872,92757.32499999987
1773,-106960.49999999988,92757.32499999987
1774,34630.49999999977,92757.32499999987
1775,-9859.950000000303,92757.32499999987
1776,20509.950000000652,92757.32499999987
1777,46957.050000000076,92757.32499999987
1778,19181.45000000004,92757.32499999987
1779,95763.49999999974,92757.32499999987
1780,5857.350000000253,93340.27500000023
1781,-30759.049999999712,93340.27500000023
1782,22947.100000000093,92757.32499999987
1783,-63980.14999999986,92757.32499999987
1784,-84122.99999999988,92757.32499999987
1785,-146747.59999999998,92757.32499999987
1786,-131809.6499999999,92757.32499999987
1787,81826.69999999995,92757.32499999987
1788,-68049.79999999986,92757.32499999987
1789,-39230.44999999984,92757.32499999987
1790,-56410.4500000003,92757.32499999987
1791,27515.749999999854,92757.32499999987
1792,43320.09999999973,92680.94999999992
1793,-310831.39999999956,92680.94999999992
1794,46853.849999999744,92680.94999999992
1795,-44396.849999999744,92534.39999999982
1796,96762.14999999997,92534.39999999982
1797,24224.999999999956,92680.94999999992
1798,-58860.50000000012,92680.94999999992
1799,-166779.90000000002,92534.39999999982
1800,-5324.0500000000175,92534.39999999982
1801,98573.60000000018,92534.39999999982
1802,-115524.34999999996,92680.94999999992
1803,-78798.20000000019,92680.94999999992
1804,16782.200000000303,92534.39999999982
1805,195145.2999999996,92534.39999999982
1806,-69882.95,92680.94999999992
1807,-21805.950000000186,92680.94999999992
1808,81721.65,92680.94999999992
1809,-30602.299999999872,92680.94999999992
1810,55681.949999999924,92680.94999999992
1811,-42472.34999999996,92680.94999999992
1812,47185.84999999932,92680.94999999992
1813,-160408.04999999955,92534.39999999982
1814,9893.55000000009,92534.39999999982
1815,5734.550000000047,92534.39999999982
1816,-32306.90000000024,92193.7499999998
1817,-78977.24999999988,92193.7499999998
1818,101250.2000000003,92193.7499999998
1819,25884.450000000186,92534.39999999982
1820,115384.95000000007,92534.39999999982
1821,108141.40000000007,92534.39999999982
1822,218358.7500000001,92680.94999999992
1823,-33340.30000000019,92757.32499999987
1824,63541.85000000031,92757.32499999987
1825,112214.39999999997,92757.32499999987
1826,-49983.15000000002,93340.27500000023
1827,52007.049999999086,92757.32499999987
1828,5244.100000000006,92757.32499999987
1829,-453.49999999995634,92680.94999999992
1830,-24803.75,92680.94999999992
